inchikey,inchikey_connectivity,source_db,source_id,species_reported,species_accepted,plant_part,doi,evidence_tier,query_term,query_date
PEYUIKBAABKQKQ-AFHBHXEDSA-N,PEYUIKBAABKQKQ,COCONUT,CNP0123354.8,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
HCXVJBMSMIARIN-ZIXJQKCJSA-N,HCXVJBMSMIARIN,COCONUT,CNP0389131.18,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
CEXVGDLGKOJDMY-CWKLFTOFSA-N,CEXVGDLGKOJDMY,COCONUT,CNP0231734.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
KPQMCAKZRXOZLB-ZOLRFCATSA-N,KPQMCAKZRXOZLB,COCONUT,CNP0229898.4,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
SOLJFAQVSWXZEQ-OCCQLPPTSA-N,SOLJFAQVSWXZEQ,COCONUT,CNP0209305.5,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
FCSRUSQUAVXUKK-ILWWEHDPSA-N,FCSRUSQUAVXUKK,COCONUT,CNP0106573.9,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
VJOBNGRIBLNUKN-BMHXQBNDSA-N,VJOBNGRIBLNUKN,COCONUT,CNP0271621.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
FRMCCTDTYSRUBE-BGPZULBFSA-N,FRMCCTDTYSRUBE,COCONUT,CNP0141421.5,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
HCZKYJDFEPMADG-VXGBXAGGSA-N,HCZKYJDFEPMADG,COCONUT,CNP0295308.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
SBZWTSHAFILOTE-KKUMJFAQSA-N,SBZWTSHAFILOTE,COCONUT,CNP0295674.4,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
FGUCOPALAZXICJ-OAHLLOKOSA-O,FGUCOPALAZXICJ,COCONUT,CNP0533681.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
QEFJURUMSHPMTC-OKILXGFUSA-N,QEFJURUMSHPMTC,COCONUT,CNP0192822.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
MKGZDUKUQPPHFM-XJZKHKOHSA-N,MKGZDUKUQPPHFM,COCONUT,CNP0314029.10,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
NPNUFJAVOOONJE-FGHOCRGKSA-N,NPNUFJAVOOONJE,COCONUT,CNP0212910.4,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
FSBUXLDOLNLABB-IPJRQRSJSA-N,FSBUXLDOLNLABB,COCONUT,CNP0142639.7,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
AETACSMBICRTEP-QGJAPQDVSA-N,AETACSMBICRTEP,COCONUT,CNP0535238.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
AYMLHOROIXAYPH-WNRNVDISSA-N,AYMLHOROIXAYPH,COCONUT,CNP0143585.2,Magnolia sp.,Magnolia sp.,,,bronze,name,2026-05-21T22:59:11Z
MKGZDUKUQPPHFM-XJZKHKOHSA-N,MKGZDUKUQPPHFM,COCONUT,CNP0314029.18,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
OOCLVMCVOWKECB-VGMNWLOBSA-N,OOCLVMCVOWKECB,COCONUT,CNP0127558.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
JZWIOLGEFWVOLI-RVXSEFIVSA-N,JZWIOLGEFWVOLI,COCONUT,CNP0228710.8,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
QJVXKWHHAMZTBY-ZDCSNRKFSA-N,QJVXKWHHAMZTBY,COCONUT,CNP0225577.7,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
LHYHMMRYTDARSZ-BARDWOONSA-N,LHYHMMRYTDARSZ,COCONUT,CNP0262195.21,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
TWVJWDMOZJXUID-SRVKXCTJSA-N,TWVJWDMOZJXUID,COCONUT,CNP0189004.8,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
WRHGORWNJGOVQY-RRFJBIMHSA-N,WRHGORWNJGOVQY,COCONUT,CNP0123983.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
XTYGTYHSWAJTPX-UHFFFAOYSA-N,XTYGTYHSWAJTPX,COCONUT,CNP0294972.0,Magnolia sp.,Magnolia sp.,,,bronze,name,2026-05-21T22:59:11Z
HGXBRUKMWQGOIE-NSMLZSOPSA-N,HGXBRUKMWQGOIE,COCONUT,CNP0282729.5,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
JCTYWRARKVGOBK-UHFFFAOYSA-N,JCTYWRARKVGOBK,COCONUT,CNP0216604.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
VZTUIEROBZXUFA-MRXNPFEDSA-N,VZTUIEROBZXUFA,COCONUT,CNP0410168.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
VZTUKBKUWSHDFM-CYBMUJFWSA-N,VZTUKBKUWSHDFM,COCONUT,CNP0155056.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
GFJIQNADMLPFOW-IPYPFGDCSA-N,GFJIQNADMLPFOW,COCONUT,CNP0192070.7,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
NATDFORNCKZPCI-FPHUIIFBSA-N,NATDFORNCKZPCI,COCONUT,CNP0168334.1,Magnolia sp.,Magnolia sp.,,,bronze,name,2026-05-21T22:59:11Z
CWVRJTMFETXNAD-ZZVAFGPTSA-N,CWVRJTMFETXNAD,COCONUT,CNP0148557.31,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
UJRMJTIXXKZFGB-JGMJVPOWSA-N,UJRMJTIXXKZFGB,COCONUT,CNP0166924.6,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
AAWZDTNXLSGCEK-WVEQISQRSA-N,AAWZDTNXLSGCEK,COCONUT,CNP0205647.8,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
NPJICTMALKLTFW-RXWPAVHTSA-N,NPJICTMALKLTFW,COCONUT,CNP0324146.38,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
SOZSXJHFVBBAOY-ZQDZILKHSA-N,SOZSXJHFVBBAOY,COCONUT,CNP0270152.4,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
STYMIOWCPPWYNG-AATRIKPKSA-N,STYMIOWCPPWYNG,COCONUT,CNP0269384.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
HKODIGSRFALUTA-LOBRPSOCSA-N,HKODIGSRFALUTA,COCONUT,CNP0202525.3,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
IUJAMGNYPWYUPM-UHFFFAOYSA-N,IUJAMGNYPWYUPM,COCONUT,CNP0197230.0,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
FEPFBYIDQQERDD-KWCYVHTRSA-N,FEPFBYIDQQERDD,COCONUT,CNP0210973.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
WLXJHVQYKOJBBN-YTFOTSKYSA-N,WLXJHVQYKOJBBN,COCONUT,CNP0243977.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
HSMDOSKNXLVXIP-QVEMZERUSA-N,HSMDOSKNXLVXIP,COCONUT,CNP0173484.11,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
RUVUHIUYGJBLGI-AXAJWWPKSA-N,RUVUHIUYGJBLGI,COCONUT,CNP0192047.4,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
FVWZTCBBMRXVFJ-VHFKIGOXSA-N,FVWZTCBBMRXVFJ,COCONUT,CNP0136985.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
ZPINJJOPURFFNV-HCIHMXRSSA-N,ZPINJJOPURFFNV,COCONUT,CNP0293646.10,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
ITYNGVSTWVVPIC-XGFWRYKXSA-N,ITYNGVSTWVVPIC,COCONUT,CNP0284102.12,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
WBYWAXJHAXSJNI-VOTSOKGWSA-N,WBYWAXJHAXSJNI,COCONUT,CNP0390407.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
JMFRWRFFLBVWSI-IHWYPQMZSA-N,JMFRWRFFLBVWSI,COCONUT,CNP0239078.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
OVDMFKGCVWVONO-BSTGVKIKSA-N,OVDMFKGCVWVONO,COCONUT,CNP0323063.8,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
HBOQXIRUPVQLKX-ASARGPBZSA-N,HBOQXIRUPVQLKX,COCONUT,CNP0292562.4,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
REFJWTPEDVJJIY-UHFFFAOYSA-N,REFJWTPEDVJJIY,COCONUT,CNP0103504.0,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
IGGUPRCHHJZPBS-UHFFFAOYSA-N,IGGUPRCHHJZPBS,COCONUT,CNP0139246.0,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
KZJWDPNRJALLNS-RBSBQHFOSA-N,KZJWDPNRJALLNS,COCONUT,CNP0236620.6,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
FBSKJMQYURKNSU-BZDDUMIESA-N,FBSKJMQYURKNSU,COCONUT,CNP0241232.8,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
JLJAVUZBHSLLJL-RZMCSOMXSA-N,JLJAVUZBHSLLJL,COCONUT,CNP0286348.5,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
IKGXIBQEEMLURG-ZJKVUYBZSA-N,IKGXIBQEEMLURG,COCONUT,CNP0268715.30,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
TZAAYUCUPIYQBR-JGRMJRGVSA-N,TZAAYUCUPIYQBR,COCONUT,CNP0251505.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
HCXVJBMSMIARIN-ZIXJQKCJSA-N,HCXVJBMSMIARIN,COCONUT,CNP0389131.6,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
XPBIHYWXQUQBSV-XACLWUNASA-N,XPBIHYWXQUQBSV,COCONUT,CNP0182477.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
BJIOGJUNALELMI-ARJAWSKDSA-N,BJIOGJUNALELMI,COCONUT,CNP0315621.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
UMKWQFKMJHNWEV-SHGASUJCSA-N,UMKWQFKMJHNWEV,COCONUT,CNP0111415.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
AYXPYQRXGNDJFU-GGZSWOCBSA-N,AYXPYQRXGNDJFU,COCONUT,CNP0210398.3,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
XZRVRYFILCSYSP-OAHLLOKOSA-N,XZRVRYFILCSYSP,COCONUT,CNP0410487.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
CWVRJTMFETXNAD-ZZVAFGPTSA-N,CWVRJTMFETXNAD,COCONUT,CNP0148557.3,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
CXQWRCVTCMQVQX-HUUCEWRRSA-N,CXQWRCVTCMQVQX,COCONUT,CNP0268073.4,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
BMCZTYDZHNTKPR-MRXNPFEDSA-N,BMCZTYDZHNTKPR,COCONUT,CNP0293016.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
KTEXNACQROZXEV-SLXBATTESA-N,KTEXNACQROZXEV,COCONUT,CNP0212480.5,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
ODYJJNFWFYUXSS-XXTFGAETSA-N,ODYJJNFWFYUXSS,COCONUT,CNP0269048.6,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
SFPWDWLORNWKSK-ZYIYBEKCSA-N,SFPWDWLORNWKSK,COCONUT,CNP0220532.10,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
DTGKSKDOIYIVQL-HHCGNCNQSA-N,DTGKSKDOIYIVQL,COCONUT,CNP0259481.8,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
AWLJZFUREZNLGG-RXABKWRFSA-N,AWLJZFUREZNLGG,COCONUT,CNP0202624.7,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
FJKROLUGYXJWQN-UHFFFAOYSA-N,FJKROLUGYXJWQN,COCONUT,CNP0253685.0,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
OPFTUNCRGUEPRZ-SOUVJXGZSA-N,OPFTUNCRGUEPRZ,COCONUT,CNP0176529.8,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
OPFTUNCRGUEPRZ-SOUVJXGZSA-N,OPFTUNCRGUEPRZ,COCONUT,CNP0176529.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
KZJWDPNRJALLNS-RBSBQHFOSA-N,KZJWDPNRJALLNS,COCONUT,CNP0236620.11,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
GAIBLDCXCZKKJE-NISXABPJSA-N,GAIBLDCXCZKKJE,COCONUT,CNP0224506.3,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
IKGXIBQEEMLURG-ZJKVUYBZSA-N,IKGXIBQEEMLURG,COCONUT,CNP0268715.11,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
RTATXGUCZHCSNG-NQXWDQFTSA-N,RTATXGUCZHCSNG,COCONUT,CNP0222584.9,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
ROPDWYIWHWKVLI-UHFFFAOYSA-N,ROPDWYIWHWKVLI,COCONUT,CNP0197706.0,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
WEKCEGQSIIQPAQ-RWWHVQKZSA-N,WEKCEGQSIIQPAQ,COCONUT,CNP0211640.10,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
OVDMFKGCVWVONO-BSTGVKIKSA-N,OVDMFKGCVWVONO,COCONUT,CNP0323063.6,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
LVCYOGTWEKMMSO-PMGFHEBOSA-N,LVCYOGTWEKMMSO,COCONUT,CNP0332147.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
VJOBNGRIBLNUKN-BMHXQBNDSA-N,VJOBNGRIBLNUKN,COCONUT,CNP0271621.5,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
FCSRUSQUAVXUKK-ILWWEHDPSA-N,FCSRUSQUAVXUKK,COCONUT,CNP0106573.8,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
AWOGQCSIVCQXBT-LATRNWQMSA-N,AWOGQCSIVCQXBT,COCONUT,CNP0140264.8,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
MUZAKPFHZMHIDB-ROJRUJCESA-N,MUZAKPFHZMHIDB,COCONUT,CNP0205116.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
KZJWDPNRJALLNS-RBSBQHFOSA-N,KZJWDPNRJALLNS,COCONUT,CNP0236620.27,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
JETDBUNSPWMQCY-BLVKFPJESA-N,JETDBUNSPWMQCY,COCONUT,CNP0188379.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
SFPWDWLORNWKSK-ZYIYBEKCSA-N,SFPWDWLORNWKSK,COCONUT,CNP0220532.9,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
YHMDGPZOSGBQRH-OCEACIFDSA-N,YHMDGPZOSGBQRH,COCONUT,CNP0265624.4,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
JZWIOLGEFWVOLI-RVXSEFIVSA-N,JZWIOLGEFWVOLI,COCONUT,CNP0228710.6,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
HPOHAUWWDDPHRS-VHSXEESVSA-N,HPOHAUWWDDPHRS,COCONUT,CNP0246159.4,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
AAWZDTNXLSGCEK-WVEQISQRSA-N,AAWZDTNXLSGCEK,COCONUT,CNP0205647.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
OZQAPQSEYFAMCY-ILXRZTDVSA-N,OZQAPQSEYFAMCY,COCONUT,CNP0141319.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
JPUKWEQWGBDDQB-YSBXYMAXSA-N,JPUKWEQWGBDDQB,COCONUT,CNP0187953.4,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
RFWCCZDSXIZJMF-AWEZNQCLSA-N,RFWCCZDSXIZJMF,COCONUT,CNP0422843.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
COELSLLVNMRXHB-AMINHBBYSA-N,COELSLLVNMRXHB,COCONUT,CNP0170046.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
CEXVGDLGKOJDMY-CWKLFTOFSA-N,CEXVGDLGKOJDMY,COCONUT,CNP0231734.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
PADQINQHPQKXNL-HUUCEWRRSA-N,PADQINQHPQKXNL,COCONUT,CNP0230258.4,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
FFDULTAFAQRACT-UERZRVEUSA-N,FFDULTAFAQRACT,COCONUT,CNP0211821.12,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
VLXDPFLIRFYIME-XTLGRWLVSA-N,VLXDPFLIRFYIME,COCONUT,CNP0246337.13,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
YHXRGUWLQJECEW-LGFFLQIISA-N,YHXRGUWLQJECEW,COCONUT,CNP0231513.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
DGIMMEWTLSCNGO-WZUGGRCDSA-N,DGIMMEWTLSCNGO,COCONUT,CNP0187661.6,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
PEYUIKBAABKQKQ-AFHBHXEDSA-N,PEYUIKBAABKQKQ,COCONUT,CNP0123354.13,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
JXOHGGNKMLTUBP-JKUQZMGJSA-N,JXOHGGNKMLTUBP,COCONUT,CNP0162867.7,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
FFKIQLXJMQUBQZ-PARNOSIRSA-N,FFKIQLXJMQUBQZ,COCONUT,CNP0264734.8,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
NPJICTMALKLTFW-RXWPAVHTSA-N,NPJICTMALKLTFW,COCONUT,CNP0324146.59,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
JLJAVUZBHSLLJL-RZMCSOMXSA-N,JLJAVUZBHSLLJL,COCONUT,CNP0286348.7,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
FGUCOPALAZXICJ-OAHLLOKOSA-O,FGUCOPALAZXICJ,COCONUT,CNP0533681.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
HCXVJBMSMIARIN-ZIXJQKCJSA-N,HCXVJBMSMIARIN,COCONUT,CNP0389131.37,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
METKCQZZZVWWCD-UHFFFAOYSA-N,METKCQZZZVWWCD,COCONUT,CNP0612206.0,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
AWOGQCSIVCQXBT-LATRNWQMSA-N,AWOGQCSIVCQXBT,COCONUT,CNP0140264.5,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
WICDLKOHDNRYPM-BTNZBONYSA-N,WICDLKOHDNRYPM,COCONUT,CNP0325501.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
DBIKJXXBCAHHMC-VQTJNVASSA-N,DBIKJXXBCAHHMC,COCONUT,CNP0176674.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
CWVRJTMFETXNAD-ZZVAFGPTSA-N,CWVRJTMFETXNAD,COCONUT,CNP0148557.15,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
HCXVJBMSMIARIN-ZIXJQKCJSA-N,HCXVJBMSMIARIN,COCONUT,CNP0389131.33,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
FRMCCTDTYSRUBE-BGPZULBFSA-N,FRMCCTDTYSRUBE,COCONUT,CNP0141421.22,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
CPJKKWDCUOOTEW-UGCQDJOBSA-N,CPJKKWDCUOOTEW,COCONUT,CNP0276676.5,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
NPNUFJAVOOONJE-FGHOCRGKSA-N,NPNUFJAVOOONJE,COCONUT,CNP0212910.10,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
TZPAZXJAOIWJDC-OIRVYTLQSA-N,TZPAZXJAOIWJDC,COCONUT,CNP0296390.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
POJZOQWVMMYVBU-MRXNPFEDSA-O,POJZOQWVMMYVBU,COCONUT,CNP0580047.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
NPJICTMALKLTFW-RXWPAVHTSA-N,NPJICTMALKLTFW,COCONUT,CNP0324146.44,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
FKBUODICGDOIGB-CXOVXGEYSA-N,FKBUODICGDOIGB,COCONUT,CNP0414135.9,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
IKOMYZTZWSQHKE-PEUCKEPFSA-N,IKOMYZTZWSQHKE,COCONUT,CNP0195370.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
ODYJJNFWFYUXSS-XXTFGAETSA-N,ODYJJNFWFYUXSS,COCONUT,CNP0269048.8,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
LCYXQUJDODZYIJ-ZQTLJVIJSA-N,LCYXQUJDODZYIJ,COCONUT,CNP0406108.6,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
KZJWDPNRJALLNS-RBSBQHFOSA-N,KZJWDPNRJALLNS,COCONUT,CNP0236620.64,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
JPUKWEQWGBDDQB-YSBXYMAXSA-N,JPUKWEQWGBDDQB,COCONUT,CNP0187953.23,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
PEUUVVGQIVMSAW-RZTYQLBFSA-N,PEUUVVGQIVMSAW,COCONUT,CNP0163646.10,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
PDSJHKVGVLTIBI-GQCTYLIASA-N,PDSJHKVGVLTIBI,COCONUT,CNP0085187.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
MWJAXRZVJODRGN-FPTDNZKUSA-N,MWJAXRZVJODRGN,COCONUT,CNP0158815.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
HCXVJBMSMIARIN-ZIXJQKCJSA-N,HCXVJBMSMIARIN,COCONUT,CNP0389131.50,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
CFQAAUZIYSKGIK-UHFFFAOYSA-N,CFQAAUZIYSKGIK,COCONUT,CNP0085732.0,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
QKHJBWUGXMKHAK-CHWSQXEVSA-N,QKHJBWUGXMKHAK,COCONUT,CNP0159014.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
LXPLOLZBVGECDJ-UHFFFAOYSA-N,LXPLOLZBVGECDJ,COCONUT,CNP0158524.0,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
LHYHMMRYTDARSZ-BARDWOONSA-N,LHYHMMRYTDARSZ,COCONUT,CNP0262195.14,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
DBIKJXXBCAHHMC-VQTJNVASSA-N,DBIKJXXBCAHHMC,COCONUT,CNP0176674.3,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
NPJICTMALKLTFW-RXWPAVHTSA-N,NPJICTMALKLTFW,COCONUT,CNP0324146.56,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
HCXVJBMSMIARIN-ZIXJQKCJSA-N,HCXVJBMSMIARIN,COCONUT,CNP0389131.68,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-21T22:59:11Z
